,buy_duration
6136,8 days 03:06:49.000000000
6137,4 days 14:17:51.000000000
6138,3 days 22:41:51.000000000
6139,1 days 18:10:18.000000000
6140,4 days 17:08:32.000000000
6141,14 days 23:12:29.000000000
6142,0 days 00:03:02.000000000
6143,0 days 20:44:24.000000000
6144,8 days 21:26:39.000000000
6145,18 days 15:35:57.000000000
6146,2 days 07:11:11.000000000
6147,1 days 02:04:02.000000000
6148,18 days 05:14:55.000000000
6149,0 days 00:05:11.000000000
6150,5 days 22:33:23.000000000
6151,2 days 07:24:06.000000000
6152,0 days 01:17:04.000000000
6153,0 days 17:56:53.000000000
6154,5 days 19:30:53.000000000
6155,0 days 16:58:56.000000000
6156,3 days 22:24:38.000000000
6157,1 days 17:11:13.000000000
6158,2 days 21:06:14.000000000
6159,4 days 23:26:29.000000000
6160,0 days 00:06:15.000000000
6161,0 days 00:56:06.000000000
6162,5 days 18:15:09.000000000
6163,0 days 02:14:38.000000000
6164,0 days 00:12:05.000000000
6165,0 days 17:25:14.000000000
6166,8 days 19:16:40.000000000
6167,0 days 00:30:21.000000000
6168,0 days 00:19:43.000000000
6169,0 days 00:02:02.000000000
6170,0 days 18:29:47.000000000
6171,8 days 05:16:49.000000000
6172,14 days 21:27:24.000000000
6173,3 days 01:48:31.000000000
6174,0 days 00:01:41.000000000
6175,7 days 22:12:15.000000000
6176,10 days 23:51:08.000000000
6177,6 days 06:59:25.000000000
6178,5 days 21:49:16.000000000
6179,0 days 01:33:13.000000000
6180,24 days 23:06:53.000000000
6181,0 days 00:05:31.000000000
6182,4 days 00:46:25.000000000
6183,0 days 13:19:08.000000000
6184,4 days 22:58:00.000000000
6185,0 days 00:26:20.000000000
6186,14 days 23:29:18.000000000
6187,5 days 00:31:14.000000000
6188,0 days 00:20:09.000000000
6189,13 days 14:54:38.000000000
6190,20 days 11:19:03.000000000
6191,0 days 00:28:13.000000000
6192,0 days 00:25:09.000000000
6193,0 days 01:26:23.000000000
6194,24 days 04:29:45.000000000
6195,3 days 09:56:00.000000000
6196,23 days 03:29:25.000000000
6197,25 days 07:49:56.000000000
6198,0 days 00:27:45.000000000
6199,17 days 05:21:18.000000000
6200,0 days 00:08:10.000000000
6201,1 days 08:34:06.000000000
6202,13 days 12:26:06.000000000
6203,0 days 00:37:31.000000000
6204,3 days 10:06:46.000000000
6205,0 days 02:21:12.000000000
6206,4 days 01:37:28.000000000
6207,23 days 01:55:31.000000000
6208,19 days 12:39:20.000000000
6209,8 days 17:17:46.000000000
6210,0 days 00:06:16.000000000
6211,1 days 02:01:05.000000000
6212,7 days 19:18:45.000000000
6213,0 days 00:33:04.000000000
6214,2 days 01:57:45.000000000
6215,0 days 00:01:33.000000000
6216,0 days 00:04:40.000000000
6217,6 days 00:59:40.000000000
6218,0 days 00:09:17.000000000
6219,22 days 08:24:02.000000000
6220,0 days 11:25:12.000000000
6221,0 days 08:24:24.000000000
6222,8 days 21:04:12.000000000
6223,0 days 10:09:14.000000000
6224,0 days 00:07:31.000000000
6225,0 days 21:45:12.000000000
6226,18 days 12:49:13.000000000
6227,1 days 01:53:17.000000000
6228,0 days 00:00:37.000000000
6229,19 days 11:00:13.000000000
6230,19 days 17:58:18.000000000
6231,0 days 23:29:17.000000000
6232,0 days 18:04:54.000000000
6233,1 days 21:27:44.000000000
6234,0 days 00:26:24.000000000
6235,0 days 01:36:55.000000000
6236,0 days 00:08:13.000000000
6237,0 days 23:53:31.000000000
6238,0 days 00:03:56.000000000
6239,0 days 00:05:04.000000000
6240,10 days 00:26:03.000000000
6241,1 days 18:08:39.000000000
6242,0 days 13:55:39.000000000
6243,0 days 00:30:02.000000000
6244,0 days 00:27:02.000000000
6245,0 days 00:03:41.000000000
6246,10 days 15:24:14.000000000
6247,4 days 00:51:57.000000000
6248,0 days 01:08:36.000000000
6249,0 days 00:00:01.000000000
6250,2 days 01:17:11.000000000
6251,0 days 18:08:24.000000000
6252,3 days 21:43:59.000000000
6253,11 days 21:01:31.000000000
6254,0 days 05:41:58.000000000
6255,0 days 00:11:26.000000000
6256,0 days 00:07:38.000000000
6257,10 days 03:15:16.000000000
6258,0 days 23:19:58.000000000
6259,0 days 01:03:16.000000000
6260,22 days 21:19:48.000000000
6261,0 days 00:10:59.000000000
6262,0 days 00:03:48.000000000
6263,19 days 04:55:51.000000000
6264,26 days 01:50:14.000000000
6265,0 days 00:07:18.000000000
6266,0 days 00:34:29.000000000
6267,7 days 23:28:25.000000000
6268,0 days 04:27:16.000000000
6269,0 days 00:00:05.000000000
6270,0 days 03:22:49.000000000
6271,0 days 00:01:09.000000000
6272,0 days 22:49:02.000000000
6273,0 days 00:18:58.000000000
6274,0 days 01:29:21.000000000
6275,12 days 02:19:31.000000000
6276,6 days 06:09:27.000000000
6277,2 days 16:19:04.000000000
6278,0 days 00:08:40.000000000
6279,4 days 01:45:22.000000000
6280,0 days 00:06:09.000000000
6281,0 days 01:52:29.000000000
6282,0 days 00:03:44.000000000
6283,0 days 00:09:26.000000000
6284,14 days 06:49:50.000000000
6285,0 days 02:04:56.000000000
6286,0 days 00:28:45.000000000
6287,24 days 04:21:30.000000000
6288,1 days 17:49:10.000000000
6289,0 days 00:20:07.000000000
6290,0 days 22:10:57.000000000
6291,0 days 00:31:11.000000000
6292,5 days 19:29:50.000000000
6293,0 days 00:04:24.000000000
6294,3 days 08:27:41.000000000
6295,2 days 04:09:39.000000000
6296,23 days 19:54:14.000000000
6297,0 days 00:06:33.000000000
6298,0 days 00:03:12.000000000
6299,0 days 22:12:13.000000000
6300,0 days 00:14:19.000000000
6301,10 days 07:13:02.000000000
6302,0 days 00:06:15.000000000
6303,0 days 00:21:40.000000000
6304,0 days 02:40:49.000000000
6305,23 days 22:05:29.000000000
6306,14 days 05:59:25.000000000
6307,0 days 00:10:31.000000000
6308,0 days 00:10:15.000000000
6309,10 days 06:33:51.000000000
6310,0 days 23:28:53.000000000
6311,4 days 23:35:58.000000000
6312,0 days 05:31:54.000000000
6313,0 days 04:05:33.000000000
6314,1 days 09:47:25.000000000
6315,0 days 00:59:32.000000000
6316,0 days 03:54:53.000000000
6317,0 days 14:02:28.000000000
6318,0 days 01:21:13.000000000
6319,2 days 09:57:13.000000000
6320,13 days 09:47:57.000000000
6321,16 days 04:43:13.000000000
6322,0 days 00:05:18.000000000
6323,0 days 05:46:33.000000000
6324,8 days 02:12:43.000000000
6325,0 days 00:21:20.000000000
6326,0 days 00:35:54.000000000
6327,0 days 00:04:31.000000000
6328,15 days 22:54:02.000000000
6329,5 days 06:18:37.000000000
6330,1 days 03:30:39.000000000
6331,0 days 03:59:55.000000000
6332,0 days 00:07:26.000000000
6333,2 days 04:13:11.000000000
6334,0 days 00:10:55.000000000
6335,0 days 11:49:58.000000000
6336,1 days 00:15:53.000000000
6337,2 days 02:22:05.000000000
6338,0 days 04:21:27.000000000
6339,2 days 16:21:28.000000000
6340,18 days 23:43:58.000000000
6341,0 days 02:53:45.000000000
6342,1 days 23:30:15.000000000
6343,1 days 08:06:53.000000000
6344,26 days 01:27:14.000000000
6345,0 days 00:04:33.000000000
6346,0 days 00:49:10.000000000
6347,0 days 00:08:21.000000000
6348,6 days 04:35:07.000000000
6349,2 days 07:30:14.000000000
6350,22 days 23:50:11.000000000
6351,0 days 01:12:26.000000000
6352,0 days 12:01:38.000000000
6353,14 days 15:40:51.000000000
6354,0 days 02:02:32.000000000
6355,0 days 00:01:57.000000000
6356,1 days 00:21:08.000000000
6357,9 days 16:43:45.000000000
6358,2 days 20:41:31.000000000
6359,4 days 13:00:00.000000000
6360,16 days 20:05:08.000000000
6361,2 days 23:02:47.000000000
6362,6 days 22:17:16.000000000
6363,0 days 13:47:00.000000000
6364,3 days 00:22:38.000000000
6365,0 days 14:23:10.000000000
6366,13 days 18:08:57.000000000
6367,5 days 16:58:59.000000000
6368,0 days 00:42:46.000000000
6369,3 days 16:52:22.000000000
6370,12 days 08:28:06.000000000
6371,0 days 00:01:53.000000000
6372,0 days 00:47:22.000000000
6373,0 days 00:06:22.000000000
6374,9 days 00:17:45.000000000
6375,0 days 00:02:44.000000000
6376,21 days 12:33:18.000000000
6377,0 days 12:17:33.000000000
6378,1 days 01:40:20.000000000
6379,6 days 12:35:05.000000000
6380,12 days 22:21:25.000000000
6381,0 days 00:34:23.000000000
6382,2 days 01:59:16.000000000
6383,0 days 00:05:24.000000000
6384,0 days 00:03:05.000000000
6385,0 days 00:26:09.000000000
6386,0 days 01:27:42.000000000
6387,0 days 00:02:08.000000000
6388,0 days 00:53:03.000000000
6389,0 days 00:58:38.000000000
6390,0 days 00:01:16.000000000
6391,0 days 00:22:56.000000000
6392,0 days 00:17:18.000000000
6393,0 days 18:33:33.000000000
6394,1 days 21:37:34.000000000
6395,1 days 13:05:16.000000000
6396,0 days 00:17:07.000000000
6397,10 days 15:43:23.000000000
6398,0 days 00:00:35.000000000
6399,25 days 23:00:48.000000000
6400,12 days 01:24:55.000000000
6401,0 days 00:23:14.000000000
6402,5 days 00:10:20.000000000
6403,4 days 12:37:11.000000000
6404,0 days 00:19:12.000000000
6405,0 days 02:20:27.000000000
6406,1 days 10:34:03.000000000
6407,0 days 00:41:32.000000000
6408,0 days 14:30:42.000000000
6409,0 days 00:02:42.000000000
6410,0 days 03:35:18.000000000
6411,1 days 15:16:58.000000000
6412,0 days 00:03:31.000000000
6413,0 days 06:52:54.000000000
6414,0 days 06:13:49.000000000
6415,5 days 20:50:49.000000000
6416,0 days 04:45:15.000000000
6417,1 days 14:58:40.000000000
6418,0 days 00:48:37.000000000
6419,0 days 00:06:08.000000000
6420,6 days 00:23:48.000000000
6421,0 days 00:07:30.000000000
6422,0 days 15:16:25.000000000
6423,16 days 19:32:56.000000000
6424,6 days 06:08:45.000000000
6425,0 days 03:19:15.000000000
6426,0 days 00:47:17.000000000
6427,0 days 18:37:34.000000000
6428,0 days 00:04:52.000000000
6429,4 days 19:28:20.000000000
6430,0 days 00:43:44.000000000
6431,19 days 04:12:49.000000000
6432,0 days 00:18:55.000000000
6433,7 days 07:20:46.000000000
6434,0 days 19:31:58.000000000
6435,5 days 06:56:21.000000000
6436,0 days 00:01:19.000000000
6437,2 days 22:33:29.000000000
6438,1 days 20:42:28.000000000
6439,0 days 00:13:38.000000000
6440,0 days 21:32:02.000000000
6441,0 days 00:10:13.000000000
6442,0 days 03:10:03.000000000
6443,1 days 19:25:05.000000000
6444,23 days 00:10:51.000000000
6445,1 days 02:26:56.000000000
6446,4 days 10:19:38.000000000
6447,0 days 00:01:11.000000000
6448,8 days 09:32:53.000000000
6449,0 days 00:07:22.000000000
6450,13 days 03:27:43.000000000
6451,14 days 07:02:17.000000000
6452,0 days 02:00:34.000000000
6453,1 days 11:55:26.000000000
6454,0 days 00:12:49.000000000
6455,1 days 02:45:41.000000000
6456,0 days 00:00:38.000000000
6457,22 days 11:12:52.000000000
6458,0 days 02:17:10.000000000
6459,5 days 03:03:59.000000000
6460,0 days 04:02:29.000000000
6461,0 days 03:53:49.000000000
6462,14 days 08:51:03.000000000
6463,6 days 04:55:25.000000000
6464,25 days 10:10:12.000000000
6465,0 days 00:16:11.000000000
6466,4 days 23:20:27.000000000
6467,6 days 22:52:23.000000000
6468,0 days 08:18:58.000000000
6469,0 days 00:00:12.000000000
6470,14 days 22:55:09.000000000
6471,3 days 09:07:47.000000000
6472,0 days 00:24:26.000000000
6473,9 days 03:53:50.000000000
6474,0 days 00:12:13.000000000
6475,0 days 00:05:51.000000000
6476,0 days 16:13:01.000000000
6477,4 days 12:35:18.000000000
6478,0 days 02:51:32.000000000
6479,3 days 18:42:59.000000000
6480,6 days 01:57:11.000000000
6481,7 days 04:43:35.000000000
6482,9 days 22:53:08.000000000
6483,16 days 01:31:19.000000000
6484,4 days 02:50:45.000000000
6485,0 days 12:30:21.000000000
6486,14 days 14:12:11.000000000
6487,3 days 09:28:45.000000000
6488,7 days 02:21:44.000000000
6489,1 days 00:44:42.000000000
6490,15 days 01:25:51.000000000
6491,0 days 03:03:13.000000000
6492,2 days 03:58:31.000000000
6493,1 days 05:17:39.000000000
6494,3 days 07:12:45.000000000
6495,3 days 14:18:51.000000000
6496,15 days 03:46:34.000000000
6497,13 days 12:43:58.000000000
6498,0 days 15:30:14.000000000
6499,13 days 03:17:14.000000000
6500,2 days 11:31:43.000000000
6501,0 days 00:39:55.000000000
6502,1 days 15:21:21.000000000
6503,24 days 19:43:46.000000000
6504,1 days 02:36:09.000000000
6505,3 days 14:10:01.000000000
6506,3 days 11:29:28.000000000
6507,0 days 05:41:50.000000000
6508,4 days 13:01:29.000000000
6509,0 days 01:25:42.000000000
6510,5 days 02:06:01.000000000
6511,1 days 20:48:53.000000000
6512,4 days 00:04:22.000000000
6513,3 days 02:07:41.000000000
6514,0 days 02:49:06.000000000
6515,0 days 09:18:37.000000000
6516,24 days 03:27:34.000000000
6517,22 days 00:56:00.000000000
6518,4 days 12:42:20.000000000
6519,9 days 03:00:34.000000000
6520,0 days 00:05:11.000000000
6521,1 days 02:02:23.000000000
6522,13 days 03:23:13.000000000
6523,9 days 18:25:08.000000000
6524,0 days 03:46:29.000000000
6525,0 days 00:03:19.000000000
6526,2 days 15:16:53.000000000
6527,1 days 05:00:27.000000000
6528,5 days 02:42:20.000000000
6529,1 days 06:13:01.000000000
6530,0 days 00:02:18.000000000
6531,3 days 03:34:05.000000000
6532,0 days 00:08:49.000000000
6533,12 days 23:44:43.000000000
6534,2 days 01:29:25.000000000
6535,20 days 04:06:11.000000000
6536,13 days 01:55:53.000000000
6537,0 days 05:38:59.000000000
6538,13 days 09:23:58.000000000
6539,1 days 13:37:22.000000000
6540,7 days 09:12:01.000000000
6541,26 days 03:57:30.000000000
6542,0 days 00:16:11.000000000
6543,21 days 19:39:39.000000000
6544,12 days 21:38:35.000000000
6545,6 days 10:15:56.000000000
6546,0 days 00:28:41.000000000
6547,2 days 09:57:24.000000000
6548,0 days 08:42:03.000000000
6549,0 days 19:11:34.000000000
6550,13 days 21:15:10.000000000
6551,13 days 14:54:45.000000000
6552,0 days 00:09:26.000000000
6553,0 days 09:34:24.000000000
6554,0 days 07:49:05.000000000
6555,0 days 08:45:54.000000000
6556,1 days 09:43:32.000000000
6557,17 days 17:14:52.000000000
6558,15 days 18:18:58.000000000
6559,4 days 23:34:30.000000000
6560,14 days 10:56:39.000000000
6561,0 days 00:03:04.000000000
6562,3 days 10:23:39.000000000
6563,3 days 09:58:43.000000000
6564,3 days 21:05:40.000000000
6565,13 days 00:07:44.000000000
6566,0 days 23:45:57.000000000
6567,9 days 18:14:56.000000000
6568,13 days 10:40:22.000000000
6569,2 days 18:08:43.000000000
6570,0 days 22:14:16.000000000
6571,0 days 00:43:20.000000000
6572,2 days 13:43:37.000000000
6573,7 days 18:00:45.000000000
6574,0 days 00:03:05.000000000
6575,5 days 22:27:56.000000000
6576,0 days 14:44:50.000000000
6577,0 days 00:22:46.000000000
6578,8 days 09:43:37.000000000
6579,0 days 00:00:00.000000000
6580,12 days 17:47:06.000000000
6581,4 days 16:36:25.000000000
6582,0 days 01:09:27.000000000
6583,1 days 08:15:15.000000000
6584,0 days 00:43:46.000000000
6585,2 days 09:14:10.000000000
6586,15 days 00:47:16.000000000
6587,3 days 20:06:07.000000000
6588,0 days 13:56:26.000000000
6589,0 days 00:00:00.000000000
6590,21 days 10:50:33.000000000
6591,0 days 00:07:18.000000000
6592,4 days 00:24:40.000000000
6593,0 days 15:52:08.000000000
6594,0 days 00:50:11.000000000
6595,0 days 00:20:29.000000000
6596,0 days 00:00:00.000000000
6597,0 days 00:00:00.000000000
6598,6 days 23:21:55.000000000
6599,0 days 00:07:29.000000000
6600,0 days 16:08:12.000000000
6601,4 days 00:59:32.000000000
6602,0 days 05:53:30.000000000
6603,0 days 00:13:15.000000000
6604,13 days 12:55:01.000000000
6605,23 days 09:29:11.000000000
6606,1 days 22:20:00.000000000
6607,0 days 20:45:52.000000000
6608,1 days 03:51:28.000000000
6609,0 days 00:24:06.000000000
6610,0 days 00:19:35.000000000
6611,0 days 00:26:34.000000000
6612,0 days 00:06:09.000000000
6613,13 days 02:43:12.000000000
6614,0 days 04:47:59.000000000
6615,0 days 23:58:55.000000000
6616,0 days 02:59:51.000000000
6617,22 days 10:42:42.000000000
6618,17 days 21:08:28.000000000
6619,10 days 18:42:44.000000000
6620,0 days 01:55:45.000000000
6621,0 days 23:08:56.000000000
6622,9 days 01:42:31.000000000
6623,0 days 00:12:29.000000000
6624,5 days 23:37:56.000000000
6625,0 days 00:04:59.000000000
6626,0 days 00:30:53.000000000
6627,1 days 14:15:05.000000000
6628,3 days 13:41:42.000000000
6629,0 days 02:58:54.000000000
6630,10 days 14:49:27.000000000
6631,0 days 14:43:07.000000000
6632,28 days 04:39:54.000000000
6633,0 days 01:46:13.000000000
6634,0 days 00:23:20.000000000
6635,0 days 00:20:25.000000000
6636,0 days 00:11:54.000000000
6637,0 days 12:39:51.000000000
6638,0 days 03:53:48.000000000
6639,0 days 00:16:55.000000000
6640,0 days 00:09:17.000000000
6641,1 days 14:36:19.000000000
6642,0 days 00:14:59.000000000
6643,0 days 00:22:46.000000000
6644,27 days 15:45:14.000000000
6645,0 days 00:02:28.000000000
6646,4 days 22:10:14.000000000
6647,0 days 00:09:53.000000000
6648,26 days 14:56:25.000000000
6649,0 days 00:00:00.000000000
6650,11 days 02:47:29.000000000
6651,0 days 00:34:23.000000000
6652,0 days 00:58:49.000000000
6653,0 days 05:19:18.000000000
6654,0 days 00:08:15.000000000
6655,0 days 00:05:51.000000000
6656,0 days 00:10:14.000000000
6657,2 days 14:25:34.000000000
6658,2 days 22:09:08.000000000
6659,0 days 21:51:34.000000000
6660,1 days 01:05:48.000000000
6661,0 days 04:01:20.000000000
6662,0 days 07:04:00.000000000
6663,1 days 19:32:07.000000000
6664,1 days 06:17:44.000000000
6665,1 days 02:34:13.000000000
6666,0 days 00:12:16.000000000
6667,0 days 00:30:06.000000000
6668,9 days 07:42:13.000000000
6669,1 days 18:56:27.000000000
6670,1 days 23:44:28.000000000
6671,1 days 18:32:17.000000000
6672,0 days 00:01:32.000000000
6673,1 days 02:11:32.000000000
6674,0 days 00:07:38.000000000
6675,0 days 02:37:19.000000000
6676,0 days 01:17:18.000000000
6677,2 days 20:10:10.000000000
6678,0 days 00:22:33.000000000
6679,0 days 00:02:29.000000000
6680,24 days 01:47:36.000000000
6681,0 days 00:10:52.000000000
6682,21 days 23:09:05.000000000
6683,27 days 01:10:15.000000000
6684,2 days 21:39:38.000000000
6685,0 days 04:08:03.000000000
6686,0 days 07:15:09.000000000
6687,0 days 04:14:15.000000000
6688,2 days 00:21:06.000000000
6689,0 days 11:51:02.000000000
6690,7 days 09:41:18.000000000
6691,16 days 09:48:32.000000000
6692,14 days 21:07:37.000000000
6693,2 days 04:24:07.000000000
6694,0 days 00:03:37.000000000
6695,0 days 01:12:05.000000000
6696,2 days 08:04:26.000000000
6697,11 days 22:16:24.000000000
6698,0 days 03:58:47.000000000
6699,18 days 03:18:08.000000000
6700,0 days 22:54:36.000000000
6701,27 days 20:02:47.000000000
6702,7 days 18:12:36.000000000
6703,0 days 05:06:09.000000000
6704,26 days 21:08:27.000000000
6705,0 days 05:51:48.000000000
6706,0 days 00:26:51.000000000
6707,0 days 00:06:50.000000000
6708,1 days 09:04:27.000000000
6709,2 days 02:15:49.000000000
6710,0 days 23:32:16.000000000
6711,0 days 22:30:14.000000000
6712,0 days 00:35:08.000000000
6713,13 days 10:03:50.000000000
6714,6 days 01:09:47.000000000
6715,2 days 23:35:25.000000000
6716,1 days 01:34:15.000000000
6717,0 days 01:13:12.000000000
6718,1 days 22:19:42.000000000
6719,14 days 08:17:32.000000000
6720,1 days 07:48:24.000000000
6721,0 days 00:22:15.000000000
6722,0 days 00:26:26.000000000
6723,2 days 05:39:04.000000000
6724,4 days 23:36:11.000000000
6725,15 days 07:53:05.000000000
6726,0 days 00:06:44.000000000
6727,19 days 20:52:49.000000000
6728,0 days 00:33:05.000000000
6729,1 days 07:56:41.000000000
6730,0 days 00:03:06.000000000
6731,1 days 22:40:55.000000000
6732,1 days 09:22:44.000000000
6733,5 days 02:48:35.000000000
6734,0 days 06:01:46.000000000
6735,1 days 23:05:36.000000000
6736,0 days 00:31:02.000000000
6737,0 days 00:03:23.000000000
6739,3 days 16:54:49.000000000
6740,0 days 00:53:07.000000000
6741,15 days 09:37:07.000000000
6742,0 days 00:08:07.000000000
6743,0 days 12:48:21.000000000
6744,23 days 04:14:17.000000000
6745,22 days 08:30:00.000000000
6746,8 days 13:15:58.000000000
6747,1 days 23:11:43.000000000
6748,0 days 05:57:21.000000000
6749,0 days 09:37:16.000000000
6750,0 days 00:30:02.000000000
6751,4 days 06:05:57.000000000
6752,20 days 04:44:17.000000000
6753,0 days 00:23:43.000000000
6754,3 days 10:14:11.000000000
6755,0 days 00:20:22.000000000
6756,0 days 02:08:08.000000000
6757,3 days 01:59:50.000000000
